"id","ID_OBJETIVO","ID_SUBOBJETIVO","SUBOBJETIVO","Categoria_Principal","Categoria_Auxiliar_1","Categoria_Auxiliar_2","Categoria_Auxiliar_3"
"3.4",3,4,"Ordenamiento territorial","jurídica","certeza","asentamiento",
"3.4",3,4,"Ordenamiento territorial","jurídica","certeza","casa",
"3.4",3,4,"Ordenamiento territorial","jurídica","certeza","casas",
"3.4",3,4,"Ordenamiento territorial","jurídica","certeza","patrimonio",
"3.4",3,4,"Ordenamiento territorial","jurídica","certeza","tenencia",
"3.4",3,4,"Ordenamiento territorial","jurídica","certeza","vivienda",
"3.4",3,4,"Ordenamiento territorial","jurídica","certidumbre","asentamiento",
"3.4",3,4,"Ordenamiento territorial","jurídica","certidumbre","casa",
"3.4",3,4,"Ordenamiento territorial","jurídica","certidumbre","casas",
"3.4",3,4,"Ordenamiento territorial","jurídica","certidumbre","patrimonio",
"3.4",3,4,"Ordenamiento territorial","jurídica","certidumbre","tenencia",
"3.4",3,4,"Ordenamiento territorial","jurídica","certidumbre","vivienda",
"3.4",3,4,"Ordenamiento territorial","jurídica","seguridad","asentamiento",
"3.4",3,4,"Ordenamiento territorial","jurídica","seguridad","casa",
"3.4",3,4,"Ordenamiento territorial","jurídica","seguridad","casas",
"3.4",3,4,"Ordenamiento territorial","jurídica","seguridad","patrimonio",
"3.4",3,4,"Ordenamiento territorial","jurídica","seguridad","tenencia",
"3.4",3,4,"Ordenamiento territorial","jurídica","seguridad","vivienda",
"3.4",3,4,"Ordenamiento territorial","mobiliario urbano",,,
"3.4",3,4,"Ordenamiento territorial","ordenamiento","rural",,
"3.4",3,4,"Ordenamiento territorial","ordenamiento","territorial",,
"3.4",3,4,"Ordenamiento territorial","ordenamiento","urbano",,
"3.4",3,4,"Ordenamiento territorial","planeación","rural",,
"3.4",3,4,"Ordenamiento territorial","planeación","territorial",,
"3.4",3,4,"Ordenamiento territorial","planeación","urbano",,
"3.4",3,4,"Ordenamiento territorial","registro","agrario",,
"3.4",3,4,"Ordenamiento territorial","registro","rural",,
"3.4",3,4,"Ordenamiento territorial","registro","suelo",,
"3.4",3,4,"Ordenamiento territorial","registro","urbano",,
"3.4",3,4,"Ordenamiento territorial","regularización","rural",,
"3.4",3,4,"Ordenamiento territorial","regularización","territorial",,
"3.4",3,4,"Ordenamiento territorial","regularización","urbano",,
"3.4",3,4,"Ordenamiento territorial","seguridad","ubicación","asentamiento",
"3.4",3,4,"Ordenamiento territorial","seguridad","ubicación","casa",
"3.4",3,4,"Ordenamiento territorial","seguridad","ubicación","casas",
"3.4",3,4,"Ordenamiento territorial","seguridad","ubicación","vivienda",
"3.4",3,4,"Ordenamiento territorial","servicio","básico","asentamiento",
"3.4",3,4,"Ordenamiento territorial","servicio","básico","casa",
"3.4",3,4,"Ordenamiento territorial","servicio","básico","casas",
"3.4",3,4,"Ordenamiento territorial","servicio","básico","habitación",
"3.4",3,4,"Ordenamiento territorial","servicio","básico","localidades",
"3.4",3,4,"Ordenamiento territorial","servicio","básico","vivienda",
"3.4",3,4,"Ordenamiento territorial","servicio","complementario","asentamiento",
"3.4",3,4,"Ordenamiento territorial","servicio","complementario","casa",
"3.4",3,4,"Ordenamiento territorial","servicio","complementario","casas",
"3.4",3,4,"Ordenamiento territorial","servicio","complementario","habitación",
"3.4",3,4,"Ordenamiento territorial","servicio","complementario","localidades",
"3.4",3,4,"Ordenamiento territorial","servicio","complementario","vivienda",
"3.4",3,4,"Ordenamiento territorial","territorial","desarrollo",,
"3.4",3,4,"Ordenamiento territorial","territorial","ordenamiento",,
"3.4",3,4,"Ordenamiento territorial","territorial","planeación",,
"3.4",3,4,"Ordenamiento territorial","urbanización",,,
"3.4",3,4,"Ordenamiento territorial","vivienda","ordenamiento",,
"3.4",3,4,"Ordenamiento territorial","vivienda","política",,
"3.4",3,4,"Ordenamiento territorial","vivienda","social",,
"3.4",3,4,"Ordenamiento territorial","zona","urbana","marginada",
"3.4",3,4,"Ordenamiento territorial","zonas","urbana","marginada",
"3.5",3,5,"Desarrollo regional","área","atención prioritaria",,
"3.5",3,5,"Desarrollo regional","área","metropolitana",,
"3.5",3,5,"Desarrollo regional","conservación","seguridad","publica",
"3.5",3,5,"Desarrollo regional","conservación","seguridad","publicas",
"3.5",3,5,"Desarrollo regional","conservación","seguridad","publico",
"3.5",3,5,"Desarrollo regional","conservación","seguridad","públicos",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","entidad federativa",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","equilibrio",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","estado",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","estados",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","municipios",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","región",
"3.5",3,5,"Desarrollo regional","conservación","telecomunicaciones","rural",
"3.5",3,5,"Desarrollo regional","conservación","turismo","entidad federativa",
"3.5",3,5,"Desarrollo regional","conservación","turismo","equilibrio",
"3.5",3,5,"Desarrollo regional","conservación","turismo","estado",
"3.5",3,5,"Desarrollo regional","conservación","turismo","estados",
"3.5",3,5,"Desarrollo regional","conservación","turismo","municipios",
"3.5",3,5,"Desarrollo regional","conservación","turismo","región",
"3.5",3,5,"Desarrollo regional","conservación","turismo","rural",
"3.5",3,5,"Desarrollo regional","construcción","seguridad","publica",
"3.5",3,5,"Desarrollo regional","construcción","seguridad","publicas",
"3.5",3,5,"Desarrollo regional","construcción","seguridad","publico",
"3.5",3,5,"Desarrollo regional","construcción","seguridad","públicos",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","entidad federativa",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","equilibrio",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","estado",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","estados",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","municipios",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","región",
"3.5",3,5,"Desarrollo regional","construcción","telecomunicaciones","rural",
"3.5",3,5,"Desarrollo regional","construcción","turismo","entidad federativa",
"3.5",3,5,"Desarrollo regional","construcción","turismo","equilibrio",
"3.5",3,5,"Desarrollo regional","construcción","turismo","estado",
"3.5",3,5,"Desarrollo regional","construcción","turismo","estados",
"3.5",3,5,"Desarrollo regional","construcción","turismo","municipios",
"3.5",3,5,"Desarrollo regional","construcción","turismo","región",
"3.5",3,5,"Desarrollo regional","construcción","turismo","rural",
"3.5",3,5,"Desarrollo regional","contingencia","autoseguro",,
"3.5",3,5,"Desarrollo regional","contingencia","catastrófica",,
"3.5",3,5,"Desarrollo regional","contingencia","climatológica",,
"3.5",3,5,"Desarrollo regional","contingencia","huracán",,
"3.5",3,5,"Desarrollo regional","contingencia","rural",,
"3.5",3,5,"Desarrollo regional","contingencia","seguro",,
"3.5",3,5,"Desarrollo regional","contingencia","sismo",,
"3.5",3,5,"Desarrollo regional","contingencias","autoseguro",,
"3.5",3,5,"Desarrollo regional","contingencias","catastrófica",,
"3.5",3,5,"Desarrollo regional","contingencias","climatológica",,
"3.5",3,5,"Desarrollo regional","contingencias","huracán",,
"3.5",3,5,"Desarrollo regional","contingencias","rural",,
"3.5",3,5,"Desarrollo regional","contingencias","seguro",,
"3.5",3,5,"Desarrollo regional","contingencias","sismo",,
"3.5",3,5,"Desarrollo regional","desastre","ecológico",,
"3.5",3,5,"Desarrollo regional","desastre","naturales",,
"3.5",3,5,"Desarrollo regional","entidad federativa","desarrollo",,
"3.5",3,5,"Desarrollo regional","impuestos","redistribución",,
"3.5",3,5,"Desarrollo regional","infraestructura","seguridad","publica",
"3.5",3,5,"Desarrollo regional","infraestructura","seguridad","publicas",
"3.5",3,5,"Desarrollo regional","infraestructura","seguridad","publico",
"3.5",3,5,"Desarrollo regional","infraestructura","seguridad","públicos",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","entidad federativa",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","equilibrio",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","estado",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","estados",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","municipios",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","región",
"3.5",3,5,"Desarrollo regional","infraestructura","telecomunicaciones","rural",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","entidad federativa",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","equilibrio",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","estado",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","estados",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","municipios",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","región",
"3.5",3,5,"Desarrollo regional","infraestructura","turismo","rural",
"3.5",3,5,"Desarrollo regional","mantenimiento","seguridad","publica",
"3.5",3,5,"Desarrollo regional","mantenimiento","seguridad","publicas",
"3.5",3,5,"Desarrollo regional","mantenimiento","seguridad","publico",
"3.5",3,5,"Desarrollo regional","mantenimiento","seguridad","públicos",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","entidad federativa",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","equilibrio",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","estado",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","estados",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","municipios",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","región",
"3.5",3,5,"Desarrollo regional","mantenimiento","telecomunicaciones","rural",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","entidad federativa",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","equilibrio",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","estado",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","estados",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","municipios",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","región",
"3.5",3,5,"Desarrollo regional","mantenimiento","turismo","rural",
"3.5",3,5,"Desarrollo regional","polo","crecimiento",,
"3.5",3,5,"Desarrollo regional","polo","desarrollo",,
"3.5",3,5,"Desarrollo regional","polo","desequilibrio",,
"3.5",3,5,"Desarrollo regional","polo","equilibrio",,
"3.5",3,5,"Desarrollo regional","polos","crecimiento",,
"3.5",3,5,"Desarrollo regional","polos","desarrollo",,
"3.5",3,5,"Desarrollo regional","polos","desequilibrio",,
"3.5",3,5,"Desarrollo regional","polos","equilibrio",,
"3.5",3,5,"Desarrollo regional","reconstrucción","camino",,
"3.5",3,5,"Desarrollo regional","reconstrucción","carretera",,
"3.5",3,5,"Desarrollo regional","reconstrucción","entidad federativa",,
"3.5",3,5,"Desarrollo regional","reconstrucción","estado",,
"3.5",3,5,"Desarrollo regional","reconstrucción","estados",,
"3.5",3,5,"Desarrollo regional","reconstrucción","municipios",,
"3.5",3,5,"Desarrollo regional","reconstrucción","región",,
"3.5",3,5,"Desarrollo regional","reconstrucción","regional",,
"3.5",3,5,"Desarrollo regional","región","crecimiento",,
"3.5",3,5,"Desarrollo regional","región","desarrollo",,
"3.5",3,5,"Desarrollo regional","región","desequilibrio",,
"3.5",3,5,"Desarrollo regional","región","equilibrio",,
"3.5",3,5,"Desarrollo regional","regional","crecimiento",,
"3.5",3,5,"Desarrollo regional","regional","desarrollo",,
"3.5",3,5,"Desarrollo regional","regional","desequilibrio",,
"3.5",3,5,"Desarrollo regional","regional","equilibrio",,
"3.5",3,5,"Desarrollo regional","zona","atención prioritaria",,
"3.5",3,5,"Desarrollo regional","zona","crecimiento",,
"3.5",3,5,"Desarrollo regional","zona","desarrollo","comunitario",
"3.5",3,5,"Desarrollo regional","zona","desarrollo","económico",
"3.5",3,5,"Desarrollo regional","zona","desarrollo","humano",
"3.5",3,5,"Desarrollo regional","zona","desarrollo","social",
"3.5",3,5,"Desarrollo regional","zona","desequilibrio",,
"3.5",3,5,"Desarrollo regional","zona","económica","especial",
"3.5",3,5,"Desarrollo regional","zona","económica","especiales",
"3.5",3,5,"Desarrollo regional","zona","económicas","especial",
"3.5",3,5,"Desarrollo regional","zona","económicas","especiales",
"3.5",3,5,"Desarrollo regional","zona","equilibrio",,
"3.5",3,5,"Desarrollo regional","zona","metropolitana",,
"3.5",3,5,"Desarrollo regional","zonas","atención prioritaria",,
"3.5",3,5,"Desarrollo regional","zonas","crecimiento",,
"3.5",3,5,"Desarrollo regional","zonas","desarrollo","comunitario",
"3.5",3,5,"Desarrollo regional","zonas","desarrollo","económico",
"3.5",3,5,"Desarrollo regional","zonas","desarrollo","humano",
"3.5",3,5,"Desarrollo regional","zonas","desarrollo","social",
"3.5",3,5,"Desarrollo regional","zonas","desequilibrio",,
"3.5",3,5,"Desarrollo regional","zonas","económica","especial",
"3.5",3,5,"Desarrollo regional","zonas","económica","especiales",
"3.5",3,5,"Desarrollo regional","zonas","económicas","especial",
"3.5",3,5,"Desarrollo regional","zonas","económicas","especiales",
"3.5",3,5,"Desarrollo regional","zonas","equilibrio",,
"3.5",3,5,"Desarrollo regional","zonas","metropolitana",,
"4.1",4,1,"Contraloría social","atención","denuncias",,
"4.1",4,1,"Contraloría social","atención","quejas",,
"4.1",4,1,"Contraloría social","beneficiario","Seguimiento",,
"4.1",4,1,"Contraloría social","beneficiario","Supervisión",,
"4.1",4,1,"Contraloría social","beneficiario","Vigilancia",,
"4.1",4,1,"Contraloría social","canalizar","denuncias",,
"4.1",4,1,"Contraloría social","canalizar","quejas",,
"4.1",4,1,"Contraloría social","ciudadana","Seguimiento",,
"4.1",4,1,"Contraloría social","ciudadana","Supervisión",,
"4.1",4,1,"Contraloría social","ciudadana","Vigilancia",,
"4.1",4,1,"Contraloría social","ciudadanía","Seguimiento",,
"4.1",4,1,"Contraloría social","ciudadanía","Supervisión",,
"4.1",4,1,"Contraloría social","ciudadanía","Vigilancia",,
"4.1",4,1,"Contraloría social","ciudadano","Seguimiento",,
"4.1",4,1,"Contraloría social","ciudadano","Supervisión",,
"4.1",4,1,"Contraloría social","ciudadano","Vigilancia",,
"4.1",4,1,"Contraloría social","contraloría social",,,
"4.1",4,1,"Contraloría social","Contraloría social","informa","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informa","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informa","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informa","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informa","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","información","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","información","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","información","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","información","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","información","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informada","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informada","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informada","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informada","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informada","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informadas","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informadas","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informadas","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informadas","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informadas","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informado","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informado","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informado","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informado","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informado","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informados","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informados","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informados","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informados","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informados","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informando","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informando","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informando","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informando","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informando","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informar","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informar","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informar","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informar","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informar","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informática","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informática","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informática","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informática","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informática","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informativa","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informativa","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informativa","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informativa","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informativa","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informativas","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informativas","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informativas","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informativas","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informativas","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informativo","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informativo","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informativo","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informativo","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informativo","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informativos","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informativos","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informativos","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informativos","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informativos","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informe","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informe","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informe","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informe","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informe","solicitar",
"4.1",4,1,"Contraloría social","Contraloría social","informes","difundir",
"4.1",4,1,"Contraloría social","Contraloría social","informes","emitir",
"4.1",4,1,"Contraloría social","Contraloría social","informes","publicar",
"4.1",4,1,"Contraloría social","Contraloría social","informes","recopilar",
"4.1",4,1,"Contraloría social","Contraloría social","informes","solicitar",
"4.1",4,1,"Contraloría social","participación","ciudadana","desarrollo","social"
"4.1",4,1,"Contraloría social","participación","ciudadana","programa","social"
"4.1",4,1,"Contraloría social","participación","ciudadania","desarrollo","social"
"4.1",4,1,"Contraloría social","participación","ciudadania","programa","social"
"4.1",4,1,"Contraloría social","participación","ciudadano","desarrollo","social"
"4.1",4,1,"Contraloría social","participación","ciudadano","programa","social"
"4.1",4,1,"Contraloría social","participación social","informa","difundir",
"4.1",4,1,"Contraloría social","participación social","informa","emitir",
"4.1",4,1,"Contraloría social","participación social","informa","publicar",
"4.1",4,1,"Contraloría social","participación social","informa","recopilar",
"4.1",4,1,"Contraloría social","participación social","informa","solicitar",
"4.1",4,1,"Contraloría social","participación social","información","difundir",
"4.1",4,1,"Contraloría social","participación social","información","emitir",
"4.1",4,1,"Contraloría social","participación social","información","publicar",
"4.1",4,1,"Contraloría social","participación social","información","recopilar",
"4.1",4,1,"Contraloría social","participación social","información","solicitar",
"4.1",4,1,"Contraloría social","participación social","informada","difundir",
"4.1",4,1,"Contraloría social","participación social","informada","emitir",
"4.1",4,1,"Contraloría social","participación social","informada","publicar",
"4.1",4,1,"Contraloría social","participación social","informada","recopilar",
"4.1",4,1,"Contraloría social","participación social","informada","solicitar",
"4.1",4,1,"Contraloría social","participación social","informadas","difundir",
"4.1",4,1,"Contraloría social","participación social","informadas","emitir",
"4.1",4,1,"Contraloría social","participación social","informadas","publicar",
"4.1",4,1,"Contraloría social","participación social","informadas","recopilar",
"4.1",4,1,"Contraloría social","participación social","informadas","solicitar",
"4.1",4,1,"Contraloría social","participación social","informado","difundir",
"4.1",4,1,"Contraloría social","participación social","informado","emitir",
"4.1",4,1,"Contraloría social","participación social","informado","publicar",
"4.1",4,1,"Contraloría social","participación social","informado","recopilar",
"4.1",4,1,"Contraloría social","participación social","informado","solicitar",
"4.1",4,1,"Contraloría social","participación social","informados","difundir",
"4.1",4,1,"Contraloría social","participación social","informados","emitir",
"4.1",4,1,"Contraloría social","participación social","informados","publicar",
"4.1",4,1,"Contraloría social","participación social","informados","recopilar",
"4.1",4,1,"Contraloría social","participación social","informados","solicitar",
"4.1",4,1,"Contraloría social","participación social","informando","difundir",
"4.1",4,1,"Contraloría social","participación social","informando","emitir",
"4.1",4,1,"Contraloría social","participación social","informando","publicar",
"4.1",4,1,"Contraloría social","participación social","informando","recopilar",
"4.1",4,1,"Contraloría social","participación social","informando","solicitar",
"4.1",4,1,"Contraloría social","participación social","informar","difundir",
"4.1",4,1,"Contraloría social","participación social","informar","emitir",
"4.1",4,1,"Contraloría social","participación social","informar","publicar",
"4.1",4,1,"Contraloría social","participación social","informar","recopilar",
"4.1",4,1,"Contraloría social","participación social","informar","solicitar",
"4.1",4,1,"Contraloría social","participación social","informática","difundir",
"4.1",4,1,"Contraloría social","participación social","informática","emitir",
"4.1",4,1,"Contraloría social","participación social","informática","publicar",
"4.1",4,1,"Contraloría social","participación social","informática","recopilar",
"4.1",4,1,"Contraloría social","participación social","informática","solicitar",
"4.1",4,1,"Contraloría social","participación social","informativa","difundir",
"4.1",4,1,"Contraloría social","participación social","informativa","emitir",
"4.1",4,1,"Contraloría social","participación social","informativa","publicar",
"4.1",4,1,"Contraloría social","participación social","informativa","recopilar",
"4.1",4,1,"Contraloría social","participación social","informativa","solicitar",
"4.1",4,1,"Contraloría social","participación social","informativas","difundir",
"4.1",4,1,"Contraloría social","participación social","informativas","emitir",
"4.1",4,1,"Contraloría social","participación social","informativas","publicar",
"4.1",4,1,"Contraloría social","participación social","informativas","recopilar",
"4.1",4,1,"Contraloría social","participación social","informativas","solicitar",
"4.1",4,1,"Contraloría social","participación social","informativo","difundir",
"4.1",4,1,"Contraloría social","participación social","informativo","emitir",
"4.1",4,1,"Contraloría social","participación social","informativo","publicar",
"4.1",4,1,"Contraloría social","participación social","informativo","recopilar",
"4.1",4,1,"Contraloría social","participación social","informativo","solicitar",
"4.1",4,1,"Contraloría social","participación social","informativos","difundir",
"4.1",4,1,"Contraloría social","participación social","informativos","emitir",
"4.1",4,1,"Contraloría social","participación social","informativos","publicar",
"4.1",4,1,"Contraloría social","participación social","informativos","recopilar",
"4.1",4,1,"Contraloría social","participación social","informativos","solicitar",
"4.1",4,1,"Contraloría social","participación social","informe","difundir",
"4.1",4,1,"Contraloría social","participación social","informe","emitir",
"4.1",4,1,"Contraloría social","participación social","informe","publicar",
"4.1",4,1,"Contraloría social","participación social","informe","recopilar",
"4.1",4,1,"Contraloría social","participación social","informe","solicitar",
"4.1",4,1,"Contraloría social","participación social","informes","difundir",
"4.1",4,1,"Contraloría social","participación social","informes","emitir",
"4.1",4,1,"Contraloría social","participación social","informes","publicar",
"4.1",4,1,"Contraloría social","participación social","informes","recopilar",
"4.1",4,1,"Contraloría social","participación social","informes","solicitar",
"4.1",4,1,"Contraloría social","presentar","denuncias",,
"4.1",4,1,"Contraloría social","presentar","quejas",,
"4.1",4,1,"Contraloría social","recibir","denuncias",,
"4.1",4,1,"Contraloría social","recibir","quejas",,
"4.1",4,1,"Contraloría social","resolución","denuncias",,
"4.1",4,1,"Contraloría social","resolución","quejas",,
"4.1",4,1,"Contraloría social","solución","denuncias",,
"4.1",4,1,"Contraloría social","solución","quejas",,
"4.2",4,2,"Actores sociales","Comités","ciudadanos",,
"4.2",4,2,"Actores sociales","Comités","contraloría",,
"4.2",4,2,"Actores sociales","Comités","de familia",,
"4.2",4,2,"Actores sociales","Comités","de obra",,
"4.2",4,2,"Actores sociales","Comités","de obras",,
"4.2",4,2,"Actores sociales","Comités","de padres",,
"4.2",4,2,"Actores sociales","Comités","de participación",,
"4.2",4,2,"Actores sociales","Comités","escolares",,
"4.2",4,2,"Actores sociales","Comités","sociales",,
"4.3",4,3,"Participación social","academia","participa","ciudadana",
"4.3",4,3,"Participación social","academia","participa","ciudadanía",
"4.3",4,3,"Participación social","academia","participa","social",
"4.3",4,3,"Participación social","academia","participa","socialmente",
"4.3",4,3,"Participación social","academia","participan","ciudadana",
"4.3",4,3,"Participación social","academia","participan","ciudadanía",
"4.3",4,3,"Participación social","academia","participan","social",
"4.3",4,3,"Participación social","academia","participan","socialmente",
"4.3",4,3,"Participación social","academia","participando","ciudadana",
"4.3",4,3,"Participación social","academia","participando","ciudadanía",
"4.3",4,3,"Participación social","academia","participando","social",
"4.3",4,3,"Participación social","academia","participando","socialmente",
"4.3",4,3,"Participación social","academia","participante","ciudadana",
"4.3",4,3,"Participación social","academia","participante","ciudadanía",
"4.3",4,3,"Participación social","academia","participante","social",
"4.3",4,3,"Participación social","academia","participante","socialmente",
"4.3",4,3,"Participación social","academia","participantes","ciudadana",
"4.3",4,3,"Participación social","academia","participantes","ciudadanía",
"4.3",4,3,"Participación social","academia","participantes","social",
"4.3",4,3,"Participación social","academia","participantes","socialmente",
"4.3",4,3,"Participación social","academia","participativa","ciudadana",
"4.3",4,3,"Participación social","academia","participativa","ciudadanía",
"4.3",4,3,"Participación social","academia","participativa","social",
"4.3",4,3,"Participación social","academia","participativa","socialmente",
"4.3",4,3,"Participación social","academia","participen","ciudadana",
"4.3",4,3,"Participación social","academia","participen","ciudadanía",
"4.3",4,3,"Participación social","academia","participen","social",
"4.3",4,3,"Participación social","academia","participen","socialmente",
"4.3",4,3,"Participación social","acceso","informa",,
"4.3",4,3,"Participación social","acceso","información",,
"4.3",4,3,"Participación social","acceso","informada",,
"4.3",4,3,"Participación social","acceso","informadas",,
"4.3",4,3,"Participación social","acceso","informado",,
"4.3",4,3,"Participación social","acceso","informados",,
"4.3",4,3,"Participación social","acceso","informando",,
"4.3",4,3,"Participación social","acceso","informar",,
"4.3",4,3,"Participación social","acceso","informativa",,
"4.3",4,3,"Participación social","acceso","informativas",,
"4.3",4,3,"Participación social","acceso","informativo",,
"4.3",4,3,"Participación social","acceso","informativos",,
"4.3",4,3,"Participación social","acceso","informe",,
"4.3",4,3,"Participación social","acceso","informes",,
"4.3",4,3,"Participación social","Beneficiario","participa",,
"4.3",4,3,"Participación social","Beneficiario","participación",,
"4.3",4,3,"Participación social","Beneficiario","participan",,
"4.3",4,3,"Participación social","Beneficiario","participando",,
"4.3",4,3,"Participación social","Beneficiario","participante",,
"4.3",4,3,"Participación social","Beneficiario","participantes",,
"4.3",4,3,"Participación social","Beneficiario","participativa",,
"4.3",4,3,"Participación social","Beneficiario","participen",,
"4.3",4,3,"Participación social","ciudadana","participa",,
"4.3",4,3,"Participación social","ciudadana","participación",,
"4.3",4,3,"Participación social","ciudadana","participan",,
